order_id,supplier_id,total_emissions,budget,violation_type,compliance
O02901,S019,107.26000000000002,250,COMPLIANT,PASS
O02902,S035,232.98,300,CARBON_VIOLATION,PASS
O02903,S032,90.64,300,COMPLIANT,PASS
O02904,S002,217.97999999999996,150,COMPLIANT,FAIL
O02905,S027,164.35,150,COMPLIANT,FAIL
O02906,S020,96.88000000000001,150,COMPLIANT,PASS
O02907,S045,723.65,150,CARBON_VIOLATION,FAIL
O02908,S023,115.36,250,COMPLIANT,PASS
O02909,S003,132.87,250,COMPLIANT,PASS
O02910,S015,186.95999999999998,300,PROCESS_VIOLATION,PASS
O02911,S037,158.67,250,PROCESS_VIOLATION,PASS
O02912,S038,89.96,250,COMPLIANT,PASS
O02913,S033,144.2,150,COMPLIANT,PASS
O02914,S042,501.26,150,COMPLIANT,FAIL
O02915,S005,154.38,150,PROCESS_VIOLATION,FAIL
O02916,S050,112.27,150,COMPLIANT,PASS
O02917,S007,179.92,150,COMPLIANT,FAIL
O02918,S044,677.76,250,COMPLIANT,FAIL
O02919,S037,223.17000000000002,250,COMPLIANT,PASS
O02920,S002,217.97999999999996,250,COMPLIANT,PASS
O02921,S011,119.48,150,COMPLIANT,PASS
O02922,S018,223.17000000000002,300,COMPLIANT,PASS
O02923,S026,238.67999999999998,250,PROCESS_VIOLATION,PASS
O02924,S016,155.7,150,COMPLIANT,FAIL
O02925,S001,92.7,150,COMPLIANT,PASS
O02926,S002,217.97999999999996,300,COMPLIANT,PASS
O02927,S005,284.58,250,PROCESS_VIOLATION,FAIL
O02928,S044,197.76,250,COMPLIANT,PASS
O02929,S001,155.7,150,COMPLIANT,FAIL
O02930,S041,104.03,300,COMPLIANT,PASS
O02931,S027,164.35,250,COMPLIANT,PASS
O02932,S027,97.85,300,COMPLIANT,PASS
O02933,S027,164.35,250,COMPLIANT,PASS
O02934,S022,247.39,250,COMPLIANT,PASS
O02935,S005,321.78,250,COMPLIANT,FAIL
O02936,S004,145.23,250,DATA_QUALITY_ISSUE,PASS
O02937,S027,97.85,300,COMPLIANT,PASS
O02938,S006,307.94,250,COMPLIANT,FAIL
O02939,S022,147.29,250,COMPLIANT,PASS
O02940,S022,147.29,250,COMPLIANT,PASS
O02941,S011,200.67999999999998,300,COMPLIANT,PASS
O02942,S022,118.69,250,PROCESS_VIOLATION,PASS
O02943,S032,152.24,300,COMPLIANT,PASS
O02944,S024,284.58,150,PROCESS_VIOLATION,FAIL
O02945,S029,95.78999999999999,250,COMPLIANT,PASS
O02946,S046,60.769999999999996,150,COMPLIANT,PASS
O02947,S038,89.96,150,COMPLIANT,PASS
O02948,S037,223.17000000000002,150,COMPLIANT,FAIL
O02949,S045,211.15,300,DATA_QUALITY_ISSUE,PASS
O02950,S030,166.08,300,COMPLIANT,PASS
O02951,S019,107.26000000000002,300,COMPLIANT,PASS
O02952,S043,122.83000000000001,150,DATA_QUALITY_ISSUE,PASS
O02953,S030,166.08,150,COMPLIANT,FAIL
O02954,S017,404.82000000000005,150,COMPLIANT,FAIL
O02955,S010,174.73,150,COMPLIANT,FAIL
O02956,S040,103.8,150,COMPLIANT,PASS
O02957,S047,295.83,150,COMPLIANT,FAIL
O02958,S010,194.93,250,PROCESS_VIOLATION,PASS
O02959,S004,243.92999999999998,250,COMPLIANT,PASS
O02960,S049,173.0,300,COMPLIANT,PASS
O02961,S049,173.0,150,COMPLIANT,FAIL
O02962,S008,98.61000000000001,150,COMPLIANT,PASS
O02963,S012,60.769999999999996,300,COMPLIANT,PASS
O02964,S032,169.84,250,PROCESS_VIOLATION,PASS
O02965,S014,226.6,150,COMPLIANT,FAIL
O02966,S016,92.7,150,COMPLIANT,PASS
O02967,S003,223.17000000000002,250,COMPLIANT,PASS
O02968,S008,98.61000000000001,300,COMPLIANT,PASS
O02969,S021,190.3,300,COMPLIANT,PASS
O02970,S042,245.66000000000003,250,COMPLIANT,PASS
O02971,S047,295.83,250,COMPLIANT,FAIL
O02972,S030,338.88,150,COMPLIANT,FAIL
O02973,S017,241.01999999999998,150,COMPLIANT,FAIL
O02974,S017,872.82,250,PROCESS_VIOLATION,FAIL
O02975,S039,55.61,300,PROCESS_VIOLATION,PASS
O02976,S010,104.03,250,COMPLIANT,PASS
O02977,S022,504.79,250,CARBON_VIOLATION,FAIL
O02978,S023,193.76000000000002,250,COMPLIANT,PASS
O02979,S008,98.61000000000001,150,DATA_QUALITY_ISSUE,PASS
O02980,S039,115.91000000000001,150,COMPLIANT,PASS
O02981,S013,197.22000000000003,250,COMPLIANT,PASS
O02982,S046,102.07,250,COMPLIANT,PASS
O02983,S032,90.64,300,COMPLIANT,PASS
O02984,S030,166.08,150,COMPLIANT,FAIL
O02985,S038,89.96,150,COMPLIANT,PASS
O02986,S009,533.03,150,COMPLIANT,FAIL
O02987,S048,418.81,250,PROCESS_VIOLATION,FAIL
O02988,S021,113.3,150,COMPLIANT,PASS
O02989,S007,107.12,250,COMPLIANT,PASS
O02990,S032,152.24,150,COMPLIANT,FAIL
O02991,S009,155.53,300,COMPLIANT,PASS
O02992,S034,145.32,250,COMPLIANT,PASS
O02993,S042,245.66000000000003,150,COMPLIANT,FAIL
O02994,S045,211.15,150,COMPLIANT,FAIL
O02995,S030,98.88,250,COMPLIANT,PASS
O02996,S005,656.58,250,COMPLIANT,FAIL
O02997,S002,217.97999999999996,150,COMPLIANT,FAIL
O02998,S023,115.36,150,COMPLIANT,PASS
O02999,S009,261.22999999999996,150,COMPLIANT,FAIL
O03000,S028,338.88,300,COMPLIANT,FAIL
O03001,S043,250.63,250,CARBON_VIOLATION,FAIL
O03002,S020,96.88000000000001,250,COMPLIANT,PASS
O03003,S027,164.35,250,COMPLIANT,PASS
O03004,S011,200.67999999999998,250,COMPLIANT,PASS
O03005,S003,197.37,150,PROCESS_VIOLATION,FAIL
O03006,S045,211.15,150,COMPLIANT,FAIL
O03007,S042,245.66000000000003,150,COMPLIANT,FAIL
O03008,S018,223.17000000000002,250,COMPLIANT,PASS
O03009,S033,242.2,250,COMPLIANT,PASS
O03010,S004,117.03,300,PROCESS_VIOLATION,PASS
O03011,S010,104.03,150,COMPLIANT,PASS
O03012,S034,162.12,150,PROCESS_VIOLATION,FAIL
O03013,S027,97.85,250,COMPLIANT,PASS
O03014,S017,241.01999999999998,250,COMPLIANT,PASS
O03015,S049,353.0,300,CARBON_VIOLATION,FAIL
O03016,S034,145.32,250,COMPLIANT,PASS
O03017,S002,444.78,250,COMPLIANT,FAIL
O03018,S042,146.26,250,COMPLIANT,PASS
O03019,S039,115.91000000000001,300,COMPLIANT,PASS
O03020,S007,179.92,250,COMPLIANT,PASS
O03021,S002,217.97999999999996,150,COMPLIANT,FAIL
O03022,S048,223.51,300,COMPLIANT,PASS
O03023,S024,656.58,150,COMPLIANT,FAIL
O03024,S017,826.02,300,COMPLIANT,FAIL
O03025,S014,380.6,250,COMPLIANT,FAIL
O03026,S039,115.91000000000001,150,COMPLIANT,PASS
O03027,S017,241.01999999999998,150,DATA_QUALITY_ISSUE,FAIL
O03028,S050,188.57000000000002,150,COMPLIANT,FAIL
O03029,S004,243.92999999999998,300,COMPLIANT,PASS
O03030,S031,75.19,300,COMPLIANT,PASS
O03031,S022,504.79,150,CARBON_VIOLATION,FAIL
O03032,S001,155.7,150,COMPLIANT,FAIL
O03033,S009,533.03,300,COMPLIANT,FAIL
O03034,S026,160.68,150,COMPLIANT,FAIL
O03035,S025,420.39000000000004,300,COMPLIANT,FAIL
O03036,S001,317.7,150,CARBON_VIOLATION,FAIL
O03037,S026,160.68,250,COMPLIANT,PASS
O03038,S031,126.28999999999999,150,COMPLIANT,PASS
O03039,S012,60.769999999999996,250,COMPLIANT,PASS
O03040,S005,321.78,300,COMPLIANT,FAIL
O03041,S040,61.8,250,COMPLIANT,PASS
O03042,S004,272.13,250,PROCESS_VIOLATION,FAIL
O03043,S015,293.36,250,PROCESS_VIOLATION,FAIL
O03044,S045,211.15,150,COMPLIANT,FAIL
O03045,S023,115.36,300,COMPLIANT,PASS
O03046,S014,776.6,250,COMPLIANT,FAIL
O03047,S015,156.56,150,COMPLIANT,FAIL
O03048,S039,115.91000000000001,250,COMPLIANT,PASS
O03049,S014,776.6,250,CARBON_VIOLATION,FAIL
O03050,S001,155.7,300,DATA_QUALITY_ISSUE,PASS
O03051,S035,67.98,300,COMPLIANT,PASS
O03052,S004,243.92999999999998,250,COMPLIANT,PASS
O03053,S050,112.27,150,DATA_QUALITY_ISSUE,PASS
O03054,S018,223.17000000000002,250,COMPLIANT,PASS
O03055,S042,245.66000000000003,250,COMPLIANT,PASS
O03056,S024,321.78,150,COMPLIANT,FAIL
O03057,S027,164.35,250,COMPLIANT,PASS
O03058,S042,245.66000000000003,150,COMPLIANT,FAIL
O03059,S042,245.66000000000003,250,COMPLIANT,PASS
O03060,S011,200.67999999999998,300,COMPLIANT,PASS
O03061,S042,245.66000000000003,300,COMPLIANT,PASS
O03062,S002,104.58,300,PROCESS_VIOLATION,PASS
O03063,S011,119.48,300,DATA_QUALITY_ISSUE,PASS
O03064,S018,132.87,300,COMPLIANT,PASS
O03065,S027,335.35,300,CARBON_VIOLATION,FAIL
O03066,S019,107.26000000000002,250,COMPLIANT,PASS
O03067,S042,245.66000000000003,300,COMPLIANT,PASS
O03068,S001,155.7,150,COMPLIANT,FAIL
O03069,S018,455.37,250,COMPLIANT,FAIL
O03070,S033,494.2,300,COMPLIANT,FAIL
O03071,S014,776.6,250,COMPLIANT,FAIL
O03072,S049,103.0,150,COMPLIANT,PASS
O03073,S036,222.48000000000002,300,COMPLIANT,PASS
O03074,S036,762.48,250,COMPLIANT,FAIL
O03075,S047,176.13,300,COMPLIANT,PASS
O03076,S048,766.01,150,COMPLIANT,FAIL
O03077,S026,269.88,300,COMPLIANT,PASS
O03078,S016,92.7,250,COMPLIANT,PASS
O03079,S033,242.2,300,COMPLIANT,PASS
O03080,S041,174.73,150,DATA_QUALITY_ISSUE,FAIL
O03081,S003,481.17,250,PROCESS_VIOLATION,FAIL
O03082,S043,122.83000000000001,250,COMPLIANT,PASS
O03083,S008,98.61000000000001,300,DATA_QUALITY_ISSUE,PASS
O03084,S019,107.26000000000002,250,DATA_QUALITY_ISSUE,PASS
O03085,S038,89.96,300,COMPLIANT,PASS
O03086,S048,766.01,250,COMPLIANT,FAIL
O03087,S019,63.86,300,COMPLIANT,PASS
O03088,S003,132.87,150,COMPLIANT,PASS
O03089,S030,98.88,150,COMPLIANT,PASS
O03090,S008,98.61000000000001,250,COMPLIANT,PASS
O03091,S039,69.01,150,COMPLIANT,PASS
O03092,S017,404.82000000000005,300,COMPLIANT,FAIL
O03093,S014,776.6,250,COMPLIANT,FAIL
O03094,S047,637.8299999999999,150,PROCESS_VIOLATION,FAIL
O03095,S038,53.56,250,COMPLIANT,PASS
O03096,S002,217.97999999999996,300,COMPLIANT,PASS
O03097,S034,145.32,150,COMPLIANT,PASS
O03098,S043,122.83000000000001,300,COMPLIANT,PASS
O03099,S023,193.76000000000002,150,COMPLIANT,FAIL
O03100,S038,89.96,250,COMPLIANT,PASS
O03101,S030,166.08,250,DATA_QUALITY_ISSUE,PASS
O03102,S019,107.26000000000002,250,COMPLIANT,PASS
O03103,S008,98.61000000000001,150,COMPLIANT,PASS
O03104,S019,76.26,300,PROCESS_VIOLATION,PASS
O03105,S010,174.73,300,COMPLIANT,PASS
O03106,S038,79.56,250,PROCESS_VIOLATION,PASS
O03107,S025,857.7900000000001,150,COMPLIANT,FAIL
O03108,S029,95.78999999999999,300,DATA_QUALITY_ISSUE,PASS
O03109,S001,155.7,300,COMPLIANT,PASS
O03110,S033,242.2,250,COMPLIANT,PASS
O03111,S021,113.3,250,COMPLIANT,PASS
O03112,S037,132.87,150,COMPLIANT,PASS
O03113,S018,223.17000000000002,250,COMPLIANT,PASS
O03114,S050,188.57000000000002,250,COMPLIANT,PASS
O03115,S016,92.7,300,COMPLIANT,PASS
O03116,S023,193.76000000000002,150,COMPLIANT,FAIL
O03117,S034,145.32,250,COMPLIANT,PASS
O03118,S029,95.78999999999999,150,COMPLIANT,PASS
O03119,S004,145.23,250,COMPLIANT,PASS
O03120,S009,533.03,300,CARBON_VIOLATION,FAIL
O03121,S015,156.56,150,COMPLIANT,FAIL
O03122,S019,63.86,300,COMPLIANT,PASS
O03123,S036,373.67999999999995,300,DATA_QUALITY_ISSUE,FAIL
O03124,S019,63.86,250,COMPLIANT,PASS
O03125,S004,497.72999999999996,150,CARBON_VIOLATION,FAIL
O03126,S014,776.6,250,COMPLIANT,FAIL
O03127,S049,103.0,250,COMPLIANT,PASS
O03128,S007,200.72,300,PROCESS_VIOLATION,PASS
O03129,S029,142.29,300,PROCESS_VIOLATION,PASS
O03130,S013,117.42,300,DATA_QUALITY_ISSUE,PASS
O03131,S015,156.56,150,COMPLIANT,FAIL
O03132,S048,223.51,150,COMPLIANT,FAIL
O03133,S022,147.29,300,COMPLIANT,PASS
O03134,S005,191.57999999999998,250,COMPLIANT,PASS
O03135,S006,183.34,150,COMPLIANT,FAIL
O03136,S046,60.769999999999996,300,COMPLIANT,PASS
O03137,S006,628.34,250,COMPLIANT,FAIL
O03138,S012,102.07,150,COMPLIANT,PASS
O03139,S037,455.37,250,CARBON_VIOLATION,FAIL
O03140,S006,628.34,300,COMPLIANT,FAIL
O03141,S006,307.94,150,COMPLIANT,FAIL
O03142,S008,58.71,150,COMPLIANT,PASS
O03143,S032,152.24,150,COMPLIANT,FAIL
O03144,S031,60.59,250,PROCESS_VIOLATION,PASS
O03145,S044,332.16,250,COMPLIANT,FAIL
O03146,S036,762.48,250,COMPLIANT,FAIL
O03147,S046,102.07,150,COMPLIANT,PASS
O03148,S032,310.64000000000004,300,CARBON_VIOLATION,FAIL
O03149,S004,243.92999999999998,250,COMPLIANT,PASS
O03150,S028,146.88,250,PROCESS_VIOLATION,PASS
O03151,S014,776.6,300,CARBON_VIOLATION,FAIL
O03152,S036,373.67999999999995,250,COMPLIANT,FAIL
O03153,S050,384.77000000000004,150,CARBON_VIOLATION,FAIL
O03154,S011,119.48,150,COMPLIANT,PASS
O03155,S035,67.98,300,COMPLIANT,PASS
O03156,S019,107.26000000000002,250,COMPLIANT,PASS
O03157,S014,380.6,150,COMPLIANT,FAIL
O03158,S043,250.63,150,CARBON_VIOLATION,FAIL
O03159,S020,96.88000000000001,300,COMPLIANT,PASS
O03160,S019,107.26000000000002,300,COMPLIANT,PASS
O03161,S027,335.35,250,COMPLIANT,FAIL
O03162,S028,185.28,300,PROCESS_VIOLATION,PASS
O03163,S016,155.7,150,COMPLIANT,FAIL
O03164,S003,429.57,150,PROCESS_VIOLATION,FAIL
O03165,S027,78.85,150,PROCESS_VIOLATION,PASS
O03166,S005,321.78,300,COMPLIANT,FAIL
O03167,S004,243.92999999999998,250,COMPLIANT,PASS
O03168,S044,332.16,150,COMPLIANT,FAIL
O03169,S033,144.2,300,COMPLIANT,PASS
O03170,S019,63.86,150,COMPLIANT,PASS
O03171,S037,132.87,250,COMPLIANT,PASS
O03172,S006,628.34,150,CARBON_VIOLATION,FAIL
O03173,S006,628.34,150,COMPLIANT,FAIL
O03174,S011,200.67999999999998,250,COMPLIANT,PASS
O03175,S045,252.15,250,PROCESS_VIOLATION,FAIL
O03176,S032,310.64000000000004,150,CARBON_VIOLATION,FAIL
O03177,S013,117.42,150,COMPLIANT,PASS
O03178,S018,132.87,150,DATA_QUALITY_ISSUE,PASS
O03179,S046,208.27,300,CARBON_VIOLATION,PASS
O03180,S046,102.07,250,COMPLIANT,PASS
O03181,S031,126.28999999999999,150,COMPLIANT,PASS
O03182,S041,104.03,250,COMPLIANT,PASS
O03183,S007,179.92,150,COMPLIANT,FAIL
O03184,S034,86.52,250,COMPLIANT,PASS
O03185,S042,501.26,150,CARBON_VIOLATION,FAIL
O03186,S032,90.64,150,DATA_QUALITY_ISSUE,PASS
O03187,S044,332.16,300,COMPLIANT,FAIL
O03188,S034,128.51999999999998,250,PROCESS_VIOLATION,PASS
O03189,S039,69.01,250,COMPLIANT,PASS
O03190,S013,197.22000000000003,250,COMPLIANT,PASS
O03191,S006,183.34,300,COMPLIANT,PASS
O03192,S009,533.03,300,CARBON_VIOLATION,FAIL
O03193,S048,766.01,250,COMPLIANT,FAIL
O03194,S018,223.17000000000002,250,COMPLIANT,PASS
O03195,S018,132.87,150,COMPLIANT,PASS
O03196,S039,115.91000000000001,150,COMPLIANT,PASS
O03197,S004,243.92999999999998,250,COMPLIANT,PASS
O03198,S034,86.52,150,COMPLIANT,PASS
O03199,S036,222.48000000000002,250,COMPLIANT,PASS
O03200,S049,103.0,300,COMPLIANT,PASS
O03201,S032,152.24,250,COMPLIANT,PASS
O03202,S010,356.53,300,COMPLIANT,FAIL
O03203,S006,183.34,150,COMPLIANT,FAIL
O03204,S037,223.17000000000002,250,COMPLIANT,PASS
O03205,S005,656.58,300,COMPLIANT,FAIL
O03206,S002,444.78,250,COMPLIANT,FAIL
O03207,S008,98.61000000000001,250,COMPLIANT,PASS
O03208,S032,152.24,300,COMPLIANT,PASS
O03209,S033,494.2,250,CARBON_VIOLATION,FAIL
O03210,S004,145.23,150,COMPLIANT,PASS
O03211,S022,147.29,250,COMPLIANT,PASS
O03212,S011,119.48,150,COMPLIANT,PASS
O03213,S004,243.92999999999998,250,COMPLIANT,PASS
O03214,S040,61.8,150,COMPLIANT,PASS
O03215,S001,92.7,300,COMPLIANT,PASS
O03216,S017,241.01999999999998,250,COMPLIANT,PASS
O03217,S003,223.17000000000002,300,COMPLIANT,PASS
O03218,S027,183.35,250,PROCESS_VIOLATION,PASS
O03219,S038,79.56,300,PROCESS_VIOLATION,PASS
O03220,S031,126.28999999999999,150,COMPLIANT,PASS
O03221,S018,132.87,250,COMPLIANT,PASS
O03222,S012,48.97,150,PROCESS_VIOLATION,PASS
O03223,S026,550.6800000000001,150,DATA_QUALITY_ISSUE,FAIL
O03224,S028,166.08,300,COMPLIANT,PASS
O03225,S006,307.94,300,COMPLIANT,FAIL
O03226,S022,147.29,150,COMPLIANT,PASS
O03227,S040,73.8,150,PROCESS_VIOLATION,PASS
O03228,S004,497.72999999999996,250,CARBON_VIOLATION,FAIL
O03229,S020,96.88000000000001,300,COMPLIANT,PASS
O03230,S012,60.769999999999996,150,COMPLIANT,PASS
O03231,S015,156.56,150,COMPLIANT,FAIL
O03232,S022,147.29,250,COMPLIANT,PASS
O03233,S034,86.52,150,COMPLIANT,PASS
O03234,S046,90.27,300,PROCESS_VIOLATION,PASS
O03235,S002,129.78,300,COMPLIANT,PASS
O03236,S009,261.22999999999996,250,COMPLIANT,FAIL
O03237,S023,115.36,300,COMPLIANT,PASS
O03238,S033,144.2,250,COMPLIANT,PASS
O03239,S019,107.26000000000002,150,COMPLIANT,PASS
O03240,S035,67.98,150,COMPLIANT,PASS
O03241,S015,262.96,150,COMPLIANT,FAIL
O03242,S003,455.37,250,CARBON_VIOLATION,FAIL
O03243,S046,113.87,300,PROCESS_VIOLATION,PASS
O03244,S047,176.13,300,COMPLIANT,PASS
O03245,S046,60.769999999999996,150,COMPLIANT,PASS
O03246,S014,182.6,150,PROCESS_VIOLATION,FAIL
O03247,S044,236.16,300,PROCESS_VIOLATION,PASS
O03248,S011,119.48,300,COMPLIANT,PASS
O03249,S047,603.63,250,COMPLIANT,FAIL
O03250,S032,310.64000000000004,250,CARBON_VIOLATION,FAIL
O03251,S049,353.0,300,CARBON_VIOLATION,FAIL
O03252,S020,197.67999999999998,300,CARBON_VIOLATION,PASS
O03253,S011,200.67999999999998,300,COMPLIANT,PASS
O03254,S010,356.53,150,CARBON_VIOLATION,FAIL
O03255,S049,153.0,150,PROCESS_VIOLATION,FAIL
O03256,S018,223.17000000000002,150,COMPLIANT,FAIL
O03257,S038,53.56,300,COMPLIANT,PASS
O03258,S045,211.15,150,COMPLIANT,FAIL
O03259,S013,402.42,300,COMPLIANT,FAIL
O03260,S008,70.11,150,PROCESS_VIOLATION,PASS
O03261,S013,197.22000000000003,150,COMPLIANT,FAIL
O03262,S015,156.56,250,COMPLIANT,PASS
O03263,S019,107.26000000000002,300,COMPLIANT,PASS
O03264,S007,179.92,300,COMPLIANT,PASS
O03265,S043,122.83000000000001,250,COMPLIANT,PASS
O03266,S013,197.22000000000003,250,COMPLIANT,PASS
O03267,S001,155.7,150,COMPLIANT,FAIL
O03268,S012,90.27,300,PROCESS_VIOLATION,PASS
O03269,S019,63.86,300,COMPLIANT,PASS
O03270,S004,145.23,250,COMPLIANT,PASS
O03271,S044,332.16,300,COMPLIANT,FAIL
O03272,S037,455.37,300,CARBON_VIOLATION,FAIL
O03273,S037,223.17000000000002,150,COMPLIANT,FAIL
O03274,S006,183.34,250,COMPLIANT,PASS
O03275,S001,155.7,250,DATA_QUALITY_ISSUE,PASS
O03276,S001,92.7,250,COMPLIANT,PASS
O03277,S034,145.32,150,COMPLIANT,PASS
O03278,S035,67.98,150,DATA_QUALITY_ISSUE,PASS
O03279,S050,112.27,150,COMPLIANT,PASS
O03280,S021,113.3,300,COMPLIANT,PASS
O03281,S017,404.82000000000005,300,COMPLIANT,FAIL
O03282,S040,61.8,150,COMPLIANT,PASS
O03283,S046,102.07,300,COMPLIANT,PASS
O03284,S020,57.68,150,DATA_QUALITY_ISSUE,PASS
O03285,S031,126.28999999999999,250,COMPLIANT,PASS
O03286,S032,90.64,300,COMPLIANT,PASS
O03287,S004,145.23,300,DATA_QUALITY_ISSUE,PASS
O03288,S029,160.89,150,COMPLIANT,FAIL
O03289,S004,497.72999999999996,250,COMPLIANT,FAIL
O03290,S035,67.98,250,COMPLIANT,PASS
O03291,S032,90.64,150,COMPLIANT,PASS
O03292,S034,86.52,300,COMPLIANT,PASS
O03293,S018,223.17000000000002,250,COMPLIANT,PASS
O03294,S004,145.23,300,COMPLIANT,PASS
O03295,S034,145.32,300,COMPLIANT,PASS
O03296,S032,90.64,150,COMPLIANT,PASS
O03297,S039,69.01,300,COMPLIANT,PASS
O03298,S002,217.97999999999996,250,COMPLIANT,PASS
O03299,S038,89.96,250,COMPLIANT,PASS
O03300,S023,193.76000000000002,300,COMPLIANT,PASS
O03301,S044,197.76,150,COMPLIANT,FAIL
O03302,S016,317.7,300,CARBON_VIOLATION,FAIL
O03303,S004,497.72999999999996,150,COMPLIANT,FAIL
O03304,S004,272.13,250,PROCESS_VIOLATION,FAIL
O03305,S045,723.65,150,COMPLIANT,FAIL
O03306,S038,89.96,300,COMPLIANT,PASS
O03307,S007,107.12,150,COMPLIANT,PASS
O03308,S026,191.88,300,PROCESS_VIOLATION,PASS
O03309,S045,723.65,300,COMPLIANT,FAIL
O03310,S015,156.56,150,COMPLIANT,FAIL
O03311,S025,420.39000000000004,150,COMPLIANT,FAIL
O03312,S036,222.48000000000002,250,COMPLIANT,PASS
O03313,S020,57.68,300,DATA_QUALITY_ISSUE,PASS
O03314,S026,160.68,150,COMPLIANT,FAIL
O03315,S005,191.57999999999998,250,COMPLIANT,PASS
O03316,S009,261.22999999999996,250,COMPLIANT,FAIL
O03317,S041,104.03,150,COMPLIANT,PASS
O03318,S003,223.17000000000002,300,COMPLIANT,PASS
O03319,S020,197.67999999999998,300,CARBON_VIOLATION,PASS
O03320,S019,218.86,150,CARBON_VIOLATION,FAIL
O03321,S017,826.02,250,COMPLIANT,FAIL
O03322,S043,87.33,150,PROCESS_VIOLATION,PASS
O03323,S044,197.76,150,COMPLIANT,FAIL
O03324,S007,86.32,250,PROCESS_VIOLATION,PASS
O03325,S032,152.24,300,COMPLIANT,PASS
O03326,S004,145.23,300,COMPLIANT,PASS
O03327,S003,223.17000000000002,250,COMPLIANT,PASS
O03328,S041,174.73,250,COMPLIANT,PASS
O03329,S030,146.88,150,PROCESS_VIOLATION,PASS
O03330,S004,497.72999999999996,300,COMPLIANT,FAIL
O03331,S025,857.7900000000001,150,DATA_QUALITY_ISSUE,FAIL
O03332,S042,146.26,250,COMPLIANT,PASS
O03333,S048,766.01,250,CARBON_VIOLATION,FAIL
O03334,S013,117.42,300,COMPLIANT,PASS
O03335,S035,67.98,150,COMPLIANT,PASS
O03336,S037,223.17000000000002,300,COMPLIANT,PASS
O03337,S037,223.17000000000002,150,COMPLIANT,FAIL
O03338,S037,132.87,250,COMPLIANT,PASS
O03339,S026,269.88,250,COMPLIANT,FAIL
O03340,S018,223.17000000000002,300,COMPLIANT,PASS
O03341,S031,126.28999999999999,250,COMPLIANT,PASS
O03342,S014,226.6,300,COMPLIANT,PASS
O03343,S032,152.24,250,DATA_QUALITY_ISSUE,PASS
O03344,S040,103.8,250,COMPLIANT,PASS
O03345,S006,307.94,250,COMPLIANT,FAIL
O03346,S032,152.24,150,COMPLIANT,FAIL
O03347,S034,145.32,150,COMPLIANT,PASS
O03348,S011,200.67999999999998,250,COMPLIANT,PASS
O03349,S040,103.8,250,COMPLIANT,PASS
O03350,S001,155.7,250,COMPLIANT,PASS
O03351,S004,243.92999999999998,300,COMPLIANT,PASS
O03352,S016,155.7,250,COMPLIANT,PASS
O03353,S027,116.85,250,PROCESS_VIOLATION,PASS
O03354,S027,97.85,250,COMPLIANT,PASS
O03355,S041,174.73,250,DATA_QUALITY_ISSUE,PASS
O03356,S028,98.88,250,COMPLIANT,PASS
O03357,S023,115.36,300,COMPLIANT,PASS
O03358,S041,104.03,250,COMPLIANT,PASS
O03359,S014,226.6,300,COMPLIANT,PASS
O03360,S036,222.48000000000002,150,COMPLIANT,FAIL
O03361,S010,174.73,300,COMPLIANT,PASS
O03362,S029,160.89,150,COMPLIANT,FAIL
O03363,S023,115.36,150,COMPLIANT,PASS
O03364,S037,223.17000000000002,250,DATA_QUALITY_ISSUE,PASS
O03365,S007,107.12,250,COMPLIANT,PASS
O03366,S032,310.64000000000004,300,CARBON_VIOLATION,FAIL
O03367,S027,164.35,300,COMPLIANT,PASS
O03368,S048,223.51,150,COMPLIANT,FAIL
O03369,S031,75.19,150,COMPLIANT,PASS
O03370,S008,98.61000000000001,300,COMPLIANT,PASS
O03371,S021,113.3,250,COMPLIANT,PASS
O03372,S021,190.3,300,DATA_QUALITY_ISSUE,PASS
O03373,S003,223.17000000000002,300,DATA_QUALITY_ISSUE,PASS
O03374,S024,228.78,300,PROCESS_VIOLATION,PASS
O03375,S024,191.57999999999998,250,DATA_QUALITY_ISSUE,PASS
O03376,S045,211.15,150,COMPLIANT,FAIL
O03377,S032,152.24,300,COMPLIANT,PASS
O03378,S011,200.67999999999998,300,COMPLIANT,PASS
O03379,S020,96.88000000000001,250,COMPLIANT,PASS
O03380,S034,145.32,150,COMPLIANT,PASS
O03381,S035,67.98,300,DATA_QUALITY_ISSUE,PASS
O03382,S012,60.769999999999996,150,COMPLIANT,PASS
O03383,S003,132.87,300,COMPLIANT,PASS
O03384,S008,98.61000000000001,250,DATA_QUALITY_ISSUE,PASS
O03385,S043,122.83000000000001,300,COMPLIANT,PASS
O03386,S038,53.56,300,COMPLIANT,PASS
O03387,S049,123.0,150,PROCESS_VIOLATION,PASS
O03388,S017,826.02,250,COMPLIANT,FAIL
O03389,S022,247.39,150,COMPLIANT,FAIL
O03390,S023,216.16000000000003,300,PROCESS_VIOLATION,PASS
O03391,S019,119.66000000000001,250,PROCESS_VIOLATION,PASS
O03392,S036,222.48000000000002,250,COMPLIANT,PASS
O03393,S032,90.64,150,COMPLIANT,PASS
O03394,S009,155.53,150,COMPLIANT,FAIL
O03395,S042,245.66000000000003,250,COMPLIANT,PASS
O03396,S019,51.46,300,PROCESS_VIOLATION,PASS
O03397,S012,60.769999999999996,150,COMPLIANT,PASS
O03398,S004,497.72999999999996,300,CARBON_VIOLATION,FAIL
O03399,S047,295.83,300,COMPLIANT,PASS
O03400,S031,140.89,300,PROCESS_VIOLATION,PASS
